player_id,Player Name,team_id,team_name,tournament_id,Yellow URL,stage_name,tournament_name,team_code,Second Yellow URL,Red URL,minute_label,match_period,match_name,match_id,Year,Quarter,Month,Day,group_name,booking_id,Sum of yellow_card,Sum of shirt_number,Sum of sending_off,Sum of second_yellow_card,Sum of red_card,Sum of minute_stoppage,Sum of minute_regulation,Sum of home_team,Sum of away_team
P-93750,Jonathan Mensah,T-32,Ghana,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,GHA,"","",79',second half,Ghana vs Australia,M-2010-25,2010,Qtr 2,June,19,Group D,B-2818,1,8,0,0,0,0,79,1,0
P-93750,Jonathan Mensah,T-32,Ghana,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2010 FIFA Men's World Cup,GHA,"","",61',second half,United States vs Ghana,M-2010-50,2010,Qtr 2,June,26,not applicable,B-2921,1,8,0,0,0,0,61,0,1
P-93788,Marco Tardelli,T-41,Italy,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1978 FIFA Men's World Cup,ITA,"","",35',first half,Italy vs France,M-1978-02,1978,Qtr 2,June,2,Group 1,B-0897,1,14,0,0,0,0,35,1,0
P-93788,Marco Tardelli,T-41,Italy,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,second group stage,1978 FIFA Men's World Cup,ITA,"","",70',second half,Italy vs Netherlands,M-1978-34,1978,Qtr 2,June,21,Group A,B-0936,1,14,0,0,0,0,70,1,0
P-93788,Marco Tardelli,T-41,Italy,WC-1982,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1982 FIFA Men's World Cup,ITA,"","",52',second half,Italy vs Peru,M-1982-13,1982,Qtr 2,June,18,Group 1,B-0960,1,14,0,0,0,0,52,1,0
P-93792,Andoni Goikoetxea,T-73,Spain,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1986 FIFA Men's World Cup,ESP,"","",89',second half,Algeria vs Spain,M-1986-33,1986,Qtr 2,June,12,Group D,B-1126,1,8,0,0,0,0,89,0,1
P-93792,Andoni Goikoetxea,T-73,Spain,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1986 FIFA Men's World Cup,ESP,"","",27',first half,Denmark vs Spain,M-1986-44,1986,Qtr 2,June,18,not applicable,B-1160,1,8,0,0,0,0,27,0,1
P-93812,Cezary Kucharski,T-57,Poland,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,POL,"","",63',second half,Poland vs United States,M-2002-47,2002,Qtr 2,June,14,Group D,B-2171,1,8,0,0,0,0,63,1,0
P-93920,Jae-sung Lee,T-71,South Korea,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,KOR,"","",23',first half,South Korea vs Germany,M-2018-41,2018,Qtr 2,June,27,Group F,B-3491,1,17,0,0,0,0,23,1,0
P-93922,Boniek GarcÃ­a,T-35,Honduras,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,HND,"","",53',second half,France vs Honduras,M-2014-10,2014,Qtr 2,June,15,Group E,B-3086,1,14,0,0,0,0,53,0,1
P-94024,Borislav Mihaylov,T-10,Bulgaria,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,1994 FIFA Men's World Cup,BGR,"","",85',second half,Bulgaria vs Germany,M-1994-47,1994,Qtr 3,July,10,not applicable,B-1611,1,1,0,0,0,0,85,1,0
P-94069, Dulce,T-29,Equatorial Guinea,WC-2011,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2011 FIFA Women's World Cup,GNQ,"","",9',first half,Equatorial Guinea vs Brazil,M-2011-22,2011,Qtr 3,July,6,Group D,B-3022,1,3,0,0,0,0,9,1,0
P-94161,Philippe Senderos,T-75,Switzerland,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,CHE,"","",43',first half,Switzerland vs South Korea,M-2006-47,2006,Qtr 2,June,23,Group G,B-2550,1,4,0,0,0,0,43,1,0
P-94201,Dwight Yorke,T-78,Trinidad and Tobago,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,TTO,"","",74',second half,Trinidad and Tobago vs Sweden,M-2006-04,2006,Qtr 2,June,10,Group B,B-2320,1,19,0,0,0,0,74,1,0
P-94202,Francisco Silva,T-13,Chile,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,CHL,"","",25',first half,Netherlands vs Chile,M-2014-34,2014,Qtr 2,June,23,Group B,B-3143,1,5,0,0,0,0,25,0,1
P-94202,Francisco Silva,T-13,Chile,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2014 FIFA Men's World Cup,CHL,"","",40',first half,Brazil vs Chile,M-2014-49,2014,Qtr 2,June,28,not applicable,B-3188,1,5,0,0,0,0,40,0,1
P-94354,Caroline Seger,T-74,Sweden,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,SWE,"","",90'+3',"second half, stoppage time",Sweden vs United States,M-2007-10,2007,Qtr 3,September,14,Group B,B-2667,1,5,0,0,0,3,90,1,0
P-94354,Caroline Seger,T-74,Sweden,WC-2011,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2011 FIFA Women's World Cup,SWE,"","",29',first half,Colombia vs Sweden,M-2011-05,2011,Qtr 2,June,28,Group C,B-2996,1,5,0,0,0,0,29,0,1
P-94354,Caroline Seger,T-74,Sweden,WC-2011,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2011 FIFA Women's World Cup,SWE,"","",60',second half,North Korea vs Sweden,M-2011-13,2011,Qtr 3,July,2,Group C,B-3003,1,5,0,0,0,0,60,0,1
P-94445,Elisa Bartoli,T-41,Italy,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,ITA,"","",15',first half,Italy vs Brazil,M-2019-29,2019,Qtr 2,June,18,Group C,B-3649,1,13,0,0,0,0,15,1,0
P-94478,Willem Jackson,T-70,South Africa,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,ZAF,"","",39',first half,France vs South Africa,M-1998-07,1998,Qtr 2,June,12,Group C,B-1723,1,4,0,0,0,0,39,0,1
P-94567,Maureen Mmadu,T-50,Nigeria,WC-1995,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1995 FIFA Women's World Cup,NGA,"","",90',second half,Nigeria vs England,M-1995-15,1995,Qtr 2,June,10,Group B,B-1676,1,15,0,0,0,0,90,1,0
P-94594,Young-chul Kim,T-71,South Korea,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,KOR,"","",41',first half,South Korea vs Togo,M-2006-12,2006,Qtr 2,June,13,Group G,B-2361,1,2,0,0,0,0,41,1,0
P-94646,Paul Van Himst,T-06,Belgium,WC-1970,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1970 FIFA Men's World Cup,BEL,"","",15',first half,Mexico vs Belgium,M-1970-21,1970,Qtr 2,June,11,Group 1,B-0776,1,10,0,0,0,0,15,0,1
P-94783,Roberto Perfumo,T-03,Argentina,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1974 FIFA Men's World Cup,ARG,"","",21',first half,Poland vs Argentina,M-1974-08,1974,Qtr 2,June,15,Group 4,B-0823,1,14,0,0,0,0,21,0,1
P-94783,Roberto Perfumo,T-03,Argentina,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,second group stage,1974 FIFA Men's World Cup,ARG,"","",35',first half,Netherlands vs Argentina,M-1974-27,1974,Qtr 2,June,26,Group A,B-0876,1,14,0,0,0,0,35,0,1
P-94784,Lilian Cole,T-50,Nigeria,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,NGA,"","",14',first half,Nigeria vs United States,M-2007-19,2007,Qtr 3,September,18,Group B,B-2695,1,19,0,0,0,0,14,1,0
P-94830,Dominique Herr,T-75,Switzerland,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,CHE,"","",26',first half,United States vs Switzerland,M-1994-03,1994,Qtr 2,June,18,Group A,B-1409,1,4,0,0,0,0,26,0,1
P-94995,Jorge da Silva,T-84,Uruguay,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1986 FIFA Men's World Cup,URY,"","",35',first half,Denmark vs Uruguay,M-1986-24,1986,Qtr 2,June,8,Group E,B-1109,1,9,0,0,0,0,35,0,1
P-94995,Jorge da Silva,T-84,Uruguay,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1986 FIFA Men's World Cup,URY,"","",85',second half,Argentina vs Uruguay,M-1986-40,1986,Qtr 2,June,16,not applicable,B-1150,1,9,0,0,0,0,85,0,1
P-95036,Wout Weghorst,T-48,Netherlands,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2022 FIFA Men's World Cup,NLD,"","",45'+2',"first half, stoppage time",Netherlands vs Argentina,M-2022-58,2022,Qtr 4,December,9,not applicable,B-3900,1,19,0,0,0,2,45,1,0
P-95180,Yali Liu,T-14,China,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,CHN,"","",72',second half,China vs New Zealand,M-2007-24,2007,Qtr 3,September,20,Group D,B-2708,1,16,0,0,0,0,72,1,0
P-95194,Therese SjÃ¶gran,T-74,Sweden,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,SWE,"","",12',first half,Nigeria vs Sweden,M-2007-04,2007,Qtr 3,September,11,Group B,B-2657,1,15,0,0,0,0,12,0,1
P-95194,Therese SjÃ¶gran,T-74,Sweden,WC-2011,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-final,2011 FIFA Women's World Cup,SWE,"","",67',second half,Sweden vs Australia,M-2011-27,2011,Qtr 3,July,10,not applicable,B-3039,1,15,0,0,0,0,67,1,0
P-95196,Jorge Fucile,T-84,Uruguay,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,URY,"","",68',second half,Mexico vs Uruguay,M-2010-34,2010,Qtr 2,June,22,Group A,B-2855,1,4,0,0,0,0,68,0,1
P-95196,Jorge Fucile,T-84,Uruguay,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2010 FIFA Men's World Cup,URY,"","",20',first half,Uruguay vs Ghana,M-2010-58,2010,Qtr 3,July,2,not applicable,B-2951,1,4,0,0,0,0,20,1,0
P-95259,KÅji Nakata,T-44,Japan,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,JPN,"","",42',first half,Japan vs Russia,M-2002-29,2002,Qtr 2,June,9,Group H,B-2082,1,16,0,0,0,0,42,1,0
P-95269,Vincent Kompany,T-06,Belgium,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2014 FIFA Men's World Cup,BEL,"","",42',first half,Belgium vs United States,M-2014-56,2014,Qtr 3,July,1,not applicable,B-3216,1,4,0,0,0,0,42,1,0
P-95299,StÃ©phane Demol,T-06,Belgium,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,1986 FIFA Men's World Cup,BEL,"","",24',first half,Spain vs Belgium,M-1986-48,1986,Qtr 2,June,22,not applicable,B-1174,1,21,0,0,0,0,24,0,1
P-95302,Aliou CissÃ©,T-65,Senegal,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,SEN,"","",51',second half,France vs Senegal,M-2002-01,2002,Qtr 2,May,31,Group A,B-1973,1,6,0,0,0,0,51,0,1
P-95302,Aliou CissÃ©,T-65,Senegal,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2002 FIFA Men's World Cup,SEN,"","",63',second half,Senegal vs Turkey,M-2002-60,2002,Qtr 2,June,22,not applicable,B-2233,1,6,0,0,0,0,63,1,0
P-95366, ZÃ© Kalanga,T-02,Angola,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,AGO,"","",50',second half,Mexico vs Angola,M-2006-23,2006,Qtr 2,June,16,Group D,B-2422,1,17,0,0,0,0,50,0,1
P-95366, ZÃ© Kalanga,T-02,Angola,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,AGO,"","",67',second half,Iran vs Angola,M-2006-37,2006,Qtr 2,June,21,Group D,B-2500,1,17,0,0,0,0,67,0,1
P-95392,Klaus Allofs,T-86,West Germany,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,1986 FIFA Men's World Cup,DEU,"","",27',first half,West Germany vs Mexico,M-1986-46,1986,Qtr 2,June,21,not applicable,B-1164,1,19,0,0,0,0,27,1,0
P-95402,Pablo Armero,T-16,Colombia,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2014 FIFA Men's World Cup,COL,"","",78',second half,Colombia vs Uruguay,M-2014-50,2014,Qtr 2,June,28,not applicable,B-3196,1,7,0,0,0,0,78,1,0
P-95451,Jeannette Yango,T-11,Cameroon,WC-2015,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2015 FIFA Women's World Cup,CMR,"","",38',first half,Cameroon vs Ecuador,M-2015-06,2015,Qtr 2,June,8,Group C,B-3256,1,10,0,0,0,0,38,1,0
P-95482,Branislav IvanoviÄ‡,T-66,Serbia,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,SRB,"","",18',first half,Germany vs Serbia,M-2010-21,2010,Qtr 2,June,18,Group D,B-2801,1,6,0,0,0,0,18,0,1
P-95482,Branislav IvanoviÄ‡,T-66,Serbia,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,SRB,"","",59',second half,Costa Rica vs Serbia,M-2018-09,2018,Qtr 2,June,17,Group E,B-3380,1,6,0,0,0,0,59,0,1
P-95491,Ray Houghton,T-60,Republic of Ireland,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,IRL,"","",29',first half,Republic of Ireland vs Norway,M-1994-30,1994,Qtr 2,June,28,Group E,B-1518,1,8,0,0,0,0,29,1,0
P-95616,James Milner,T-28,England,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,ENG,"","",26',first half,England vs United States,M-2010-05,2010,Qtr 2,June,12,Group C,B-2739,1,16,0,0,0,0,26,1,0
P-95626,David McPherson,T-64,Scotland,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1990 FIFA Men's World Cup,SCO,"","",65',second half,Sweden vs Scotland,M-1990-20,1990,Qtr 2,June,16,Group C,B-1243,1,19,0,0,0,0,65,0,1
P-95634,Jerzy GorgoÅ„,T-57,Poland,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,second group stage,1974 FIFA Men's World Cup,POL,"","",49',second half,Sweden vs Poland,M-1974-28,1974,Qtr 2,June,26,Group B,B-0879,1,6,0,0,0,0,49,0,1
P-95634,Jerzy GorgoÅ„,T-57,Poland,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,second group stage,1978 FIFA Men's World Cup,POL,"","",59',second half,Peru vs Poland,M-1978-29,1978,Qtr 2,June,18,Group B,B-0923,1,6,0,0,0,0,59,0,1
P-95664,Joo-sung Kim,T-71,South Korea,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1986 FIFA Men's World Cup,KOR,"","",17',first half,South Korea vs Italy,M-1986-28,1986,Qtr 2,June,10,Group A,B-1113,1,16,0,0,0,0,17,1,0
P-95664,Joo-sung Kim,T-71,South Korea,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1986 FIFA Men's World Cup,KOR,"","",31',first half,South Korea vs Bulgaria,M-1986-15,1986,Qtr 2,June,5,Group A,B-1079,1,16,0,0,0,0,31,1,0
P-95664,Joo-sung Kim,T-71,South Korea,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1994 FIFA Men's World Cup,KOR,"","",37',first half,Spain vs South Korea,M-1994-02,1994,Qtr 2,June,17,Group C,B-1406,1,9,0,0,0,0,37,0,1
P-95667,Thomas N'Kono,T-11,Cameroon,WC-1982,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1982 FIFA Men's World Cup,CMR,"","",80',second half,Peru vs Cameroon,M-1982-04,1982,Qtr 2,June,15,Group 1,B-0950,1,1,0,0,0,0,80,0,1
P-95667,Thomas N'Kono,T-11,Cameroon,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1990 FIFA Men's World Cup,CMR,"","",68',second half,Cameroon vs Romania,M-1990-14,1990,Qtr 2,June,14,Group B,B-1226,1,16,0,0,0,0,68,1,0
P-95667,Thomas N'Kono,T-11,Cameroon,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,1990 FIFA Men's World Cup,CMR,"","",104',"extra time, first half",Cameroon vs England,M-1990-48,1990,Qtr 3,July,1,not applicable,B-1348,1,16,0,0,0,0,104,1,0
P-95670,Ricardo Quaresma,T-58,Portugal,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,PRT,"","",64',second half,Iran vs Portugal,M-2018-36,2018,Qtr 2,June,25,Group B,B-3470,1,20,0,0,0,0,64,0,1
P-95747,Hansi MÃ¼ller,T-86,West Germany,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1978 FIFA Men's World Cup,DEU,"","",87',second half,West Germany vs Tunisia,M-1978-19,1978,Qtr 2,June,10,Group 2,B-0916,1,20,0,0,0,0,87,1,0
P-95754,Karim Boudiaf,T-59,Qatar,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,QAT,"","",36',first half,Qatar vs Ecuador,M-2022-01,2022,Qtr 4,November,20,Group A,B-3712,1,12,0,0,0,0,36,1,0
P-95766,Borna BariÅ¡iÄ‡,T-18,Croatia,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2022 FIFA Men's World Cup,HRV,"","",116',"extra time, second half",Japan vs Croatia,M-2022-53,2022,Qtr 4,December,5,not applicable,B-3886,1,3,0,0,0,0,116,0,1
P-95847,Aaron Mooy,T-04,Australia,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,AUS,"","",90'+5',"second half, stoppage time",France vs Australia,M-2022-08,2022,Qtr 4,November,22,Group D,B-3740,1,13,0,0,0,5,90,0,1
P-95900,Euzebiusz Smolarek,T-57,Poland,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,POL,"","",37',first half,Poland vs Ecuador,M-2006-02,2006,Qtr 2,June,9,Group A,B-2314,1,15,0,0,0,0,37,1,0
P-95918,Jessica Aby,T-42,Ivory Coast,WC-2015,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2015 FIFA Women's World Cup,CIV,"","",90'+4',"second half, stoppage time",Ivory Coast vs Thailand,M-2015-16,2015,Qtr 2,June,11,Group B,B-3277,1,19,0,0,0,4,90,1,0
P-96009,MatÃ­as FernÃ¡ndez,T-13,Chile,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,CHL,"","",19',first half,Honduras vs Chile,M-2010-15,2010,Qtr 2,June,16,Group H,B-2775,1,14,0,0,0,0,19,0,1
P-96009,MatÃ­as FernÃ¡ndez,T-13,Chile,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,CHL,"","",60',second half,Chile vs Switzerland,M-2010-31,2010,Qtr 2,June,21,Group H,B-2847,1,14,0,0,0,0,60,1,0
P-96012,Aly Wagner,T-83,United States,WC-2003,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2003 FIFA Women's World Cup,USA,"","",72',second half,United States vs Sweden,M-2003-05,2003,Qtr 3,September,21,Group A,B-2261,1,10,0,0,0,0,72,1,0
P-96053, Sergi,T-73,Spain,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,ESP,"","",8',first half,Spain vs Paraguay,M-1998-24,1998,Qtr 2,June,19,Group D,B-1799,1,12,0,0,0,0,8,1,0
P-96080,Saskia Bartusiak,T-31,Germany,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,DEU,"","",86',second half,Germany vs Argentina,M-2007-01,2007,Qtr 3,September,10,Group A,B-2651,1,3,0,0,0,0,86,1,0
P-96080,Saskia Bartusiak,T-31,Germany,WC-2015,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2015 FIFA Women's World Cup,DEU,"","",59',second half,Germany vs Norway,M-2015-14,2015,Qtr 2,June,11,Group B,B-3273,1,3,0,0,0,0,59,1,0
P-96080,Saskia Bartusiak,T-31,Germany,WC-2015,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2015 FIFA Women's World Cup,DEU,"","",28',first half,Germany vs Sweden,M-2015-37,2015,Qtr 2,June,20,not applicable,B-3320,1,3,0,0,0,0,28,1,0
P-96122,Paul McGrath,T-60,Republic of Ireland,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1990 FIFA Men's World Cup,IRL,"","",108',"extra time, second half",Republic of Ireland vs Romania,M-1990-41,1990,Qtr 2,June,25,not applicable,B-1320,1,7,0,0,0,0,108,1,0
P-96131,AndrÃ© Ooijer,T-48,Netherlands,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,NLD,"","",42',first half,Netherlands vs Argentina,M-2006-40,2006,Qtr 2,June,21,Group C,B-2518,1,13,0,0,0,0,42,1,0
P-96131,AndrÃ© Ooijer,T-48,Netherlands,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2010 FIFA Men's World Cup,NLD,"","",76',second half,Netherlands vs Brazil,M-2010-57,2010,Qtr 3,July,2,not applicable,B-2950,1,13,0,0,0,0,76,1,0
P-96174,Segundo Castillo,T-25,Ecuador,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,ECU,"","",44',first half,Ecuador vs Costa Rica,M-2006-18,2006,Qtr 2,June,15,Group A,B-2391,1,14,0,0,0,0,44,1,0
P-96259,Tajon Buchanan,T-12,Canada,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,CAN,"","",52',second half,Croatia vs Canada,M-2022-27,2022,Qtr 4,November,27,Group F,B-3798,1,11,0,0,0,0,52,0,1
P-96267,Tae-young Kim,T-71,South Korea,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,KOR,"","",48',second half,Belgium vs South Korea,M-1998-41,1998,Qtr 2,June,25,Group E,B-1858,1,13,0,0,0,0,48,0,1
P-96267,Tae-young Kim,T-71,South Korea,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,KOR,"","",24',first half,Portugal vs South Korea,M-2002-48,2002,Qtr 2,June,14,Group D,B-2175,1,7,0,0,0,0,24,0,1
P-96267,Tae-young Kim,T-71,South Korea,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2002 FIFA Men's World Cup,KOR,"","",17',first half,South Korea vs Italy,M-2002-56,2002,Qtr 2,June,18,not applicable,B-2211,1,7,0,0,0,0,17,1,0
P-96340,Nabil Bentaleb,T-01,Algeria,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,DZA,"","",34',first half,Belgium vs Algeria,M-2014-15,2014,Qtr 2,June,17,Group H,B-3096,1,14,0,0,0,0,34,0,1
P-96343, Deco,T-58,Portugal,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,PRT,"","",48',second half,Portugal vs Iran,M-2006-24,2006,Qtr 2,June,17,Group D,B-2428,1,20,0,0,0,0,48,1,0
P-96343, Deco,T-58,Portugal,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2006 FIFA Men's World Cup,PRT,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,"",73',second half,Portugal vs Netherlands,M-2006-52,2006,Qtr 2,June,25,not applicable,B-2585,1,20,1,1,0,0,73,1,0
P-96497,Mohammed Rabiu,T-32,Ghana,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,GHA,"","",30',first half,Ghana vs United States,M-2014-14,2014,Qtr 2,June,16,Group G,B-3093,1,17,0,0,0,0,30,1,0
P-96540,Patrick Vieira,T-30,France,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,FRA,"","",62',second half,France vs Denmark,M-1998-37,1998,Qtr 2,June,24,Group C,B-1846,1,4,0,0,0,0,62,1,0
P-96540,Patrick Vieira,T-30,France,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2006 FIFA Men's World Cup,FRA,"","",68',second half,Spain vs France,M-2006-56,2006,Qtr 2,June,27,not applicable,B-2605,1,4,0,0,0,0,68,0,1
